updated_at,created_at,commenter,pr_author,pr_id,comment_id,Code
2023-10-01 18:00:25-07:00,2023-10-01 18:00:25-07:00,hoovermelissa,sydneysanchez,2,1652006783,Approving
2023-10-01 21:57:19-07:00,2023-10-01 21:57:19-07:00,xcrawford,hoovermelissa,11,1652108958,Empty
2023-10-01 21:55:35-07:00,2023-10-01 21:55:35-07:00,hoovermelissa,ahouston,12,1652107723,Approving
2023-10-01 21:56:25-07:00,2023-10-01 21:56:25-07:00,xcrawford,ahouston,12,1652108386,Empty
2023-10-01 21:59:41-07:00,2023-10-01 21:59:41-07:00,sydneysanchez,xcrawford,13,1652110020,Empty
2023-10-01 22:00:23-07:00,2023-10-01 22:00:23-07:00,ahouston,xcrawford,13,1652110298,Approving
2023-10-01 22:06:21-07:00,2023-10-01 22:06:21-07:00,xcrawford,sydneysanchez,14,1652112875,Empty
2023-10-01 22:07:10-07:00,2023-10-01 22:07:10-07:00,ahouston,sydneysanchez,14,1652113193,Approving
2023-10-01 22:13:26-07:00,2023-10-01 22:13:26-07:00,ahouston,sydneysanchez,15,1652115815,Approving
2023-10-01 22:20:23-07:00,2023-10-01 22:20:23-07:00,sydneysanchez,xcrawford,17,1652118853,Empty
2023-10-01 22:20:27-07:00,2023-10-01 22:20:27-07:00,ahouston,xcrawford,17,1652118884,Approving
2023-10-01 22:23:27-07:00,2023-10-01 22:23:27-07:00,xcrawford,sydneysanchez,18,1652120249,Empty
2023-10-01 22:24:09-07:00,2023-10-01 22:24:09-07:00,hoovermelissa,sydneysanchez,18,1652120623,Approving
2023-10-08 17:03:23-07:00,2023-10-08 17:03:23-07:00,sydneysanchez,ahouston,22,1663631653,Approving
2023-10-08 17:04:10-07:00,2023-10-08 17:04:10-07:00,hoovermelissa,ahouston,22,1663631792,Empty
2023-10-08 17:05:37-07:00,2023-10-08 17:05:37-07:00,xcrawford,sydneysanchez,23,1663632078,Empty
2023-10-08 17:06:03-07:00,2023-10-08 17:06:03-07:00,alexrodriguez,sydneysanchez,23,1663632153,Approving
2023-10-08 17:11:23-07:00,2023-10-08 17:11:23-07:00,xcrawford,sydneysanchez,24,1663633205,Empty
2023-10-08 17:11:47-07:00,2023-10-08 17:11:47-07:00,ahouston,sydneysanchez,24,1663633271,Empty
2023-10-22 20:29:14-07:00,2023-10-22 20:29:14-07:00,alexrodriguez,xcrawford,30,1691657642,Approving
2023-10-22 20:33:25-07:00,2023-10-22 20:33:25-07:00,hoovermelissa,xcrawford,30,1691659615,Empty
2023-10-22 21:22:48-07:00,2023-10-22 21:22:48-07:00,ahouston,alexrodriguez,32,1691691438,Empty
2023-10-22 21:23:24-07:00,2023-10-22 21:23:24-07:00,sydneysanchez,alexrodriguez,32,1691691798,Approving
2023-10-22 21:24:41-07:00,2023-10-22 21:24:41-07:00,sydneysanchez,ahouston,33,1691692492,Approving
2023-10-22 21:25:22-07:00,2023-10-22 21:25:22-07:00,hoovermelissa,ahouston,33,1691692867,Approving
2023-10-26 15:09:26-07:00,2023-10-26 15:09:26-07:00,ahouston,sydneysanchez,34,1700711783,Approving
2023-10-26 15:09:29-07:00,2023-10-26 15:09:29-07:00,alexrodriguez,sydneysanchez,34,1700711838,Approving
2023-10-29 19:45:13-07:00,2023-10-29 19:45:13-07:00,xcrawford,alexrodriguez,35,1703168065,Approving
2023-10-29 19:47:21-07:00,2023-10-29 19:47:21-07:00,sydneysanchez,alexrodriguez,35,1703169528,Approving
2023-11-12 18:22:48-08:00,2023-11-12 18:22:48-08:00,hoovermelissa,alexrodriguez,35,1726457666,Approving
2023-11-12 21:19:30-08:00,2023-11-12 21:19:30-08:00,sydneysanchez,alexrodriguez,35,1726561282,Empty
2023-11-12 21:23:24-08:00,2023-11-12 21:23:24-08:00,xcrawford,alexrodriguez,35,1726563604,Empty
2023-10-29 21:27:08-07:00,2023-10-29 21:27:08-07:00,xcrawford,alexrodriguez,41,1703236435,Empty
2023-10-29 21:32:04-07:00,2023-10-29 21:32:04-07:00,ahouston,alexrodriguez,41,1703239770,Empty
2023-10-29 21:34:19-07:00,2023-10-29 21:34:19-07:00,xcrawford,ahouston,42,1703243151,Empty
2023-10-29 21:34:42-07:00,2023-10-29 21:34:42-07:00,sydneysanchez,ahouston,42,1703243534,Empty
2023-11-05 19:03:11-08:00,2023-11-05 19:03:11-08:00,sydneysanchez,alexrodriguez,50,1714200089,Empty
2023-11-05 19:03:55-08:00,2023-11-05 19:03:55-08:00,xcrawford,alexrodriguez,50,1714200546,Approving
2023-11-05 19:04:09-08:00,2023-11-05 19:04:09-08:00,ahouston,alexrodriguez,50,1714200659,Empty
2023-11-05 19:28:37-08:00,2023-11-05 19:28:37-08:00,sydneysanchez,xcrawford,51,1714213606,Approving
2023-11-05 19:29:11-08:00,2023-11-05 19:29:11-08:00,alexrodriguez,xcrawford,51,1714213872,Approving
2023-11-05 19:30:25-08:00,2023-11-05 19:30:25-08:00,alexrodriguez,xcrawford,52,1714214451,Approving
2023-11-05 19:30:47-08:00,2023-11-05 19:30:47-08:00,sydneysanchez,xcrawford,52,1714214614,Approving
2023-11-12 21:58:10-08:00,2023-11-12 21:58:10-08:00,hoovermelissa,xcrawford,62,1726585375,Approving
2023-11-12 21:59:21-08:00,2023-11-12 21:59:21-08:00,sydneysanchez,xcrawford,62,1726586362,Approving
2023-11-12 21:58:40-08:00,2023-11-12 21:58:40-08:00,hoovermelissa,xcrawford,63,1726585722,Approving
2023-11-12 21:58:59-08:00,2023-11-12 21:58:59-08:00,ahouston,xcrawford,63,1726586112,Empty
2023-11-26 22:16:58-08:00,2023-11-26 22:16:58-08:00,sydneysanchez,xcrawford,71,1749676142,Approving
