updated_at,created_at,commenter,pr_author,pr_id,comment_id,Code
2023-10-08 09:24:22-07:00,2023-10-08 09:24:22-07:00,flemingalexis,kimberly73,27,1663323109,Empty
2023-10-08 13:08:54-07:00,2023-10-08 13:08:54-07:00,bcalderon,kimberly73,27,1663595167,Approving
2023-10-08 13:08:54-07:00,2023-10-08 13:08:54-07:00,bcalderon,kimberly73,27,1663595167,Directing
2023-10-08 11:51:46-07:00,2023-10-08 11:51:46-07:00,gibsonwillie,flemingalexis,28,1663531129,Approving
2023-10-08 12:39:15-07:00,2023-10-08 12:39:15-07:00,bcalderon,flemingalexis,28,1663569221,Approving
2023-10-08 11:52:16-07:00,2023-10-08 11:52:16-07:00,gibsonwillie,flemingalexis,29,1663531190,Empty
2023-10-08 13:06:59-07:00,2023-10-08 13:06:59-07:00,bcalderon,flemingalexis,29,1663594983,Approving
2023-10-08 18:39:24-07:00,2023-10-08 18:39:24-07:00,gibsonwillie,gibsonwillie,32,1663652313,Updating
2023-10-08 18:39:24-07:00,2023-10-08 18:39:24-07:00,gibsonwillie,gibsonwillie,32,1663652313,Directing
2023-10-08 18:42:43-07:00,2023-10-08 18:42:43-07:00,flemingalexis,gibsonwillie,32,1663653223,Approving
2023-10-08 19:12:29-07:00,2023-10-08 19:12:29-07:00,bcalderon,gibsonwillie,32,1663662226,Approving
2023-10-08 19:12:29-07:00,2023-10-08 19:12:29-07:00,bcalderon,gibsonwillie,32,1663662226,Approving
2023-10-08 18:57:02-07:00,2023-10-08 18:57:02-07:00,ian33,gibsonwillie,33,1663657460,Approving
2023-10-08 19:04:31-07:00,2023-10-08 19:04:31-07:00,flemingalexis,gibsonwillie,33,1663659657,Approving
2023-10-08 19:11:51-07:00,2023-10-08 19:11:51-07:00,bcalderon,gibsonwillie,33,1663661993,Approving
2023-10-08 19:11:51-07:00,2023-10-08 19:11:51-07:00,bcalderon,gibsonwillie,33,1663661993,Approving
2023-10-08 19:59:06-07:00,2023-10-08 19:59:06-07:00,bcalderon,kimberly73,34,1663677409,Approving
2023-10-08 20:24:31-07:00,2023-10-08 20:24:31-07:00,gibsonwillie,kimberly73,34,1663686114,Approving
2023-10-08 20:24:31-07:00,2023-10-08 20:24:31-07:00,gibsonwillie,kimberly73,34,1663686114,Thanking
2023-10-22 22:38:01-07:00,2023-10-22 22:38:01-07:00,gibsonwillie,kimberly73,35,1691738694,Updating
2023-10-22 22:38:01-07:00,2023-10-22 22:38:01-07:00,gibsonwillie,kimberly73,35,1691738694,Criticizing
2023-10-22 22:38:01-07:00,2023-10-22 22:38:01-07:00,gibsonwillie,kimberly73,35,1691738694,Directing
2023-10-26 12:52:13-07:00,2023-10-26 12:52:13-07:00,bcalderon,kimberly73,35,1700540162,Approving
2023-10-29 19:37:03-07:00,2023-10-29 19:37:03-07:00,gibsonwillie,kimberly73,36,1703163257,Empty
2023-11-05 20:41:32-08:00,2023-11-05 20:41:32-08:00,bcalderon,kimberly73,36,1714254230,Approving
2023-11-05 20:41:32-08:00,2023-11-05 20:41:32-08:00,bcalderon,kimberly73,36,1714254230,Criticizing
2023-11-12 20:12:53-08:00,2023-11-12 20:12:53-08:00,bcalderon,ian33,44,1726522225,Approving
2023-11-12 21:48:28-08:00,2023-11-12 21:48:28-08:00,gibsonwillie,ian33,44,1726578819,Updating
2023-11-12 21:48:28-08:00,2023-11-12 21:48:28-08:00,gibsonwillie,ian33,44,1726578819,Explaining
2023-11-23 14:10:35-08:00,2023-11-23 14:10:35-08:00,ian33,flemingalexis,46,1747046495,Approving
2023-11-23 14:10:47-08:00,2023-11-23 14:10:47-08:00,bcalderon,flemingalexis,46,1747046575,Approving
2023-11-23 14:11:37-08:00,2023-11-23 14:11:37-08:00,gibsonwillie,flemingalexis,46,1747046879,Approving
2023-11-23 14:11:37-08:00,2023-11-23 14:11:37-08:00,gibsonwillie,flemingalexis,46,1747046879,Criticizing
2023-11-27 19:01:36-08:00,2023-11-27 19:01:36-08:00,ian33,flemingalexis,47,1751809356,Approving
2023-11-27 18:52:19-08:00,2023-11-27 18:52:19-08:00,flemingalexis,ian33,48,1751780507,Approving
2023-11-27 18:52:19-08:00,2023-11-27 18:52:19-08:00,flemingalexis,ian33,48,1751780507,Thanking
2023-11-27 19:13:00-08:00,2023-11-27 19:13:00-08:00,bcalderon,ian33,48,1751850271,Approving
2023-11-27 19:39:06-08:00,2023-11-27 19:39:06-08:00,bcalderon,ian33,49,1751884889,Agreeing
2023-11-27 19:39:06-08:00,2023-11-27 19:39:06-08:00,bcalderon,ian33,49,1751884889,Approving
2023-11-27 19:39:44-08:00,2023-11-27 19:39:44-08:00,bcalderon,ian33,49,1751885305,Approving
2023-11-27 19:40:09-08:00,2023-11-27 19:40:09-08:00,flemingalexis,ian33,49,1751885593,Approving
2023-11-28 15:42:13-08:00,2023-11-28 15:42:13-08:00,flemingalexis,ian33,50,1754143038,Approving
2023-11-28 15:42:13-08:00,2023-11-28 15:42:13-08:00,flemingalexis,ian33,50,1754143038,Approving
2023-11-28 17:06:38-08:00,2023-11-28 17:06:38-08:00,kimberly73,ian33,50,1754211804,Approving
2023-11-30 00:30:21-08:00,2023-11-30 00:30:21-08:00,bcalderon,flemingalexis,51,1756895306,Approving
2023-11-30 00:30:21-08:00,2023-11-30 00:30:21-08:00,bcalderon,flemingalexis,51,1756895306,Approving
2023-11-30 00:44:03-08:00,2023-11-30 00:44:03-08:00,ian33,flemingalexis,51,1756918123,Approving
2023-11-30 00:44:03-08:00,2023-11-30 00:44:03-08:00,ian33,flemingalexis,51,1756918123,Thanking
2023-11-30 12:43:07-08:00,2023-11-30 12:43:07-08:00,kimberly73,flemingalexis,51,1758420964,Approving
2023-11-30 13:08:53-08:00,2023-11-30 13:08:53-08:00,bcalderon,flemingalexis,52,1758456675,Approving
2023-11-30 13:09:00-08:00,2023-11-30 13:09:00-08:00,kimberly73,flemingalexis,52,1758456826,Agreeing
2023-12-03 21:53:07-08:00,2023-12-03 21:53:07-08:00,flemingalexis,kimberly73,53,1761643902,Updating
2023-12-03 21:53:07-08:00,2023-12-03 21:53:07-08:00,flemingalexis,kimberly73,53,1761643902,Criticizing
2023-12-03 21:53:07-08:00,2023-12-03 21:53:07-08:00,flemingalexis,kimberly73,53,1761643902,Criticizing
2023-12-03 21:53:07-08:00,2023-12-03 21:53:07-08:00,flemingalexis,kimberly73,53,1761643902,Directing
2023-12-03 21:53:07-08:00,2023-12-03 21:53:07-08:00,flemingalexis,kimberly73,53,1761643902,Directing
2023-12-03 21:46:01-08:00,2023-12-03 21:46:01-08:00,kimberly73,flemingalexis,55,1761638428,Updating
2023-12-03 22:12:36-08:00,2023-12-03 22:12:36-08:00,bcalderon,flemingalexis,55,1761660926,Updating
2023-12-03 22:12:36-08:00,2023-12-03 22:12:36-08:00,bcalderon,flemingalexis,55,1761660926,Approving
2023-12-03 23:29:08-08:00,2023-12-03 23:29:08-08:00,kimberly73,flemingalexis,57,1761741121,Updating
2024-01-27 17:53:31-08:00,2024-01-27 17:53:31-08:00,bcalderon,kimberly73,64,1847355350,Approving
2024-01-27 18:02:12-08:00,2024-01-27 18:02:12-08:00,flemingalexis,kimberly73,64,1847356933,Approving
2024-01-27 18:02:12-08:00,2024-01-27 18:02:12-08:00,flemingalexis,kimberly73,64,1847356933,Approving
2024-01-27 18:02:12-08:00,2024-01-27 18:02:12-08:00,flemingalexis,kimberly73,64,1847356933,Approving
2024-01-27 17:36:59-08:00,2024-01-27 17:36:59-08:00,bcalderon,ian33,65,1847351296,Approving
2024-01-27 17:38:36-08:00,2024-01-27 17:38:36-08:00,bcalderon,ian33,65,1847351453,Empty
2024-01-27 17:43:03-08:00,2024-01-27 17:43:03-08:00,flemingalexis,ian33,65,1847353673,Approving
2024-01-27 17:43:03-08:00,2024-01-27 17:43:03-08:00,flemingalexis,ian33,65,1847353673,Complimenting
2024-01-27 17:43:03-08:00,2024-01-27 17:43:03-08:00,flemingalexis,ian33,65,1847353673,Updating
2024-01-27 18:55:36-08:00,2024-01-27 18:55:36-08:00,flemingalexis,bcalderon,71,1847371479,Approving
2024-01-27 18:55:36-08:00,2024-01-27 18:55:36-08:00,flemingalexis,bcalderon,71,1847371479,Approving
2024-01-27 18:55:36-08:00,2024-01-27 18:55:36-08:00,flemingalexis,bcalderon,71,1847371479,Approving
2024-01-27 18:55:36-08:00,2024-01-27 18:55:36-08:00,flemingalexis,bcalderon,71,1847371479,Approving
2024-01-28 22:13:29-08:00,2024-01-28 22:13:29-08:00,kimberly73,flemingalexis,72,1847895167,Approving
2024-01-28 22:13:29-08:00,2024-01-28 22:13:29-08:00,kimberly73,flemingalexis,72,1847895167,Updating
2024-01-28 22:38:23-08:00,2024-01-28 22:38:23-08:00,bcalderon,flemingalexis,72,1847922790,Updating
2024-02-04 18:20:56-08:00,2024-02-04 18:20:56-08:00,kimberly73,flemingalexis,75,1861756352,Approving
2024-02-04 18:20:56-08:00,2024-02-04 18:20:56-08:00,kimberly73,flemingalexis,75,1861756352,Approving
2024-02-04 20:26:09-08:00,2024-02-04 20:26:09-08:00,bcalderon,flemingalexis,76,1861865490,Empty
2024-02-05 13:25:57-08:00,2024-02-05 13:25:57-08:00,ian33,flemingalexis,76,1863838524,Approving
2024-02-06 12:31:59-08:00,2024-02-06 12:31:59-08:00,kimberly73,flemingalexis,76,1866260569,Updating
2024-02-06 12:31:59-08:00,2024-02-06 12:31:59-08:00,kimberly73,flemingalexis,76,1866260569,Approving
2024-02-22 13:53:12-08:00,2024-02-22 13:53:12-08:00,flemingalexis,kimberly73,79,1897024081,Updating
2024-02-22 13:53:12-08:00,2024-02-22 13:53:12-08:00,flemingalexis,kimberly73,79,1897024081,Approving
2024-02-22 13:53:12-08:00,2024-02-22 13:53:12-08:00,flemingalexis,kimberly73,79,1897024081,Suggesting
2024-03-05 11:57:03-08:00,2024-03-05 11:57:03-08:00,bcalderon,kimberly73,85,1917987751,Approving
2024-03-04 16:14:41-08:00,2024-03-04 16:13:36-08:00,ian33,flemingalexis,86,1511965692,Approving
2024-03-04 16:14:41-08:00,2024-03-04 16:13:36-08:00,ian33,flemingalexis,86,1511965692,Updating
2024-03-04 16:14:41-08:00,2024-03-04 16:14:18-08:00,ian33,flemingalexis,86,1511966063,Approving
2024-03-04 16:14:41-08:00,2024-03-04 16:14:41-08:00,ian33,flemingalexis,86,1915607822,Updating
2024-03-04 16:14:41-08:00,2024-03-04 16:14:41-08:00,ian33,flemingalexis,86,1915607822,Approving
2024-03-31 21:06:34-07:00,2024-03-31 21:06:34-07:00,ian33,kimberly73,90,1970627276,Complimenting
2024-03-31 21:06:34-07:00,2024-03-31 21:06:34-07:00,ian33,kimberly73,90,1970627276,Explaining
2024-03-31 21:06:34-07:00,2024-03-31 21:06:34-07:00,ian33,kimberly73,90,1970627276,Directing
2024-03-31 21:06:34-07:00,2024-03-31 21:06:34-07:00,ian33,kimberly73,90,1970627276,Updating
